Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
94364,-15.19206401,10.43252768,-19.62951525,8.046075046,-12.83816662,-1.875858746,-21.35973828,-3.717849527,-5.969781749,-17.14151364,5.902399755,-13.58014726,-0.451406899,-8.334762587,-2.025144687,-10.19633369,-17.27098517,-7.079095779,1.517695331,1.657476184,-3.474096503,1.765445513,1.701256782,0.381586805,-1.413417487,-1.023077894,-2.634761292,-0.463930546,1,1
94386,-0.642160005,0.655545102,-0.850984874,-1.290672155,3.214299386,3.43954163,0.12945568,0.762401021,1.074274151,-0.457509256,0.786393015,-2.532001866,1.315720803,1.788913639,-0.383578493,-0.448418114,0.442025955,-0.502939443,0.193898981,-0.031189234,-0.375907029,-0.800663257,0.009464219,0.650668463,-0.667014244,0.176100244,0.128996246,0.221037749,10.7,0
94625,1.707856937,0.024880791,-0.488140039,3.787548155,1.139451485,2.914672622,-0.743357878,0.699135879,1.008470647,0.912806096,0.765354142,-2.043868387,1.001547339,1.322887254,-2.720076962,-0.153429555,0.752610596,-0.755785824,-1.912562634,-0.368014255,0.010865192,0.548257832,0.091218295,-1.00795946,-0.082182818,0.179709189,0.007737719,-0.06884131,33.76,1
94952,0.842025259,-0.365518406,-2.464063331,4.820885964,0.775505434,-0.614784605,1.3680244,-0.526261742,-0.121356447,-0.357616193,0.637766685,-2.81888227,2.360595414,-1.10869894,-1.449951095,1.573739874,2.202651544,0.800471467,-2.103582903,0.944915098,-0.110621879,-1.257800026,-0.324418363,-0.420020001,-0.219501078,-0.268872636,-0.144582319,0.10446406,571.48,1
95149,-0.904995704,0.852892781,-1.110772017,-0.14380454,1.680427743,-1.943505869,0.934862423,-0.095851456,0.191970646,-1.585317419,0.656704726,-2.276195875,2.142815102,1.140092725,-0.946825911,-0.001740179,1.46085595,0.172282673,-0.748785244,0.008831637,0.141863291,0.284082923,-0.07237823,1.068564378,-0.439704815,0.366486006,-0.023927294,0.038845854,17,0
95559,-16.30865006,11.61480054,-19.7393863,10.46386628,-12.59914566,-1.202393318,-23.38050782,-5.781133005,-7.811022382,-16.30353766,5.573625273,-13.63521612,-0.483236244,-7.352792243,-2.392684189,-8.728142394,-17.59885355,-7.455956329,0.169740706,2.106033871,-4.884982624,1.140910436,1.392952631,0.348996605,-2.167509751,-0.798753538,-2.942775073,-0.462679619,1.63,1
95568,1.943152089,-0.420151161,-0.087798456,0.723767061,-0.796517984,-0.467247093,-0.74493034,-0.119133724,2.565489101,-0.373661875,-0.009159275,-2.17372229,1.721086253,1.189309025,-0.334760634,0.221803882,0.311498044,0.246120451,-0.578518484,-0.204861571,0.083774836,0.684210015,0.129372666,-0.006808078,-0.279345366,0.589950083,-0.046925866,-0.051329815,29.99,0
95628,-17.51890913,12.57211785,-19.03853832,11.19089466,-13.55472071,-0.411923613,-23.18939651,-5.301412218,-8.630390306,-16.25561175,5.70211148,-13.81240409,-0.306815323,-7.013607372,-1.182290354,-9.360179193,-16.66836938,-7.147467777,2.162098646,2.52851233,-4.969477722,0.976124822,1.841247934,0.334417748,-0.720128461,-0.232603423,-3.021992473,-0.478158235,1.63,1
96135,-1.952932626,3.541385243,-1.310561408,5.955663594,-1.003992663,0.983049268,-4.587234602,-4.892183603,-2.516752033,-2.850323902,2.024674081,-6.487746413,2.3764626,-2.241516346,-0.566869735,-3.936856918,-6.127193572,-2.328551961,1.562129552,1.965029783,-1.998091228,1.133706234,-0.041460872,-0.215378738,-0.865598577,0.212544577,0.532896738,0.357891633,18.96,1
96291,-3.55217282,5.426460546,-3.73181032,6.679061807,-2.187543379,2.433940238,-8.748110359,-12.1082841,-2.856358514,-5.665861799,2.540835532,-6.147053583,1.796890642,-4.328988995,-0.150037375,-1.839004665,-3.354638141,-0.282307261,0.148592394,3.792666727,-5.688990272,2.510979556,0.953932862,-0.542506228,-0.620152016,0.406012867,0.023025163,0.164740606,33.59,1
96717,-3.705855946,4.107873186,-3.803655995,1.710314448,-3.582466046,1.46972894,-9.621560127,-11.91310469,-0.322296771,-6.625692494,2.175230306,-4.381077558,2.063298709,-0.673818453,1.400763217,-4.25492662,-5.160213016,-1.302525916,2.594452761,3.639602741,-5.49877168,2.941475403,0.916235853,-0.25550448,-0.183834839,-0.584538952,-0.31548357,-0.097222812,1,1
97121,-17.97626605,12.86498856,-19.57506619,11.34511982,-13.9986456,-0.354899961,-23.78346988,-4.872353406,-8.504284794,-16.60119697,5.569258175,-13.93224875,-0.204854827,-7.581023247,-1.01361239,-9.014813281,-16.09203206,-6.050147663,1.661029359,2.41992113,-4.300431866,2.86577186,1.489302015,0.386039289,-0.232391836,0.413826703,-3.255980906,-0.538963227,8.64,1
97235,-17.53759168,12.35251867,-20.13461281,11.12277143,-14.57108014,-0.381622313,-23.92866103,-4.724921033,-8.603038097,-15.23183337,4.41705461,-12.89352021,-0.109628456,-3.547229894,-2.177823998,-10.40206833,-18.37201912,-8.314092312,2.435823486,1.925102596,-4.352213131,2.389040921,2.019127926,0.62719187,-1.085997212,-0.071803236,-3.838197904,-0.802564461,9.82,1
97463,1.977142623,-0.565493494,-0.155228293,0.207142278,-0.487938404,0.620070646,-1.203736727,0.274787314,2.575229319,-0.202281051,1.030768344,-2.195091464,0.99598971,1.430575595,-0.483024386,1.084085476,-0.356909459,1.14592012,0.030881288,-0.204041734,-0.119497708,-0.067260325,0.282212559,0.031877065,-0.580134352,0.431030815,-0.055342547,-0.054642591,14.95,0
97945,-0.625896951,0.833470242,1.535781887,-0.729817796,-0.018058339,-0.511546337,0.348590231,-0.173650926,1.929113015,-0.994999527,0.207530091,-2.024562582,2.286827621,0.950635379,-0.429705677,0.054847657,0.109544228,-0.072762423,-0.409890197,-0.157372869,-0.331029776,-0.485468647,-0.007634583,-0.087471558,-0.292170764,-0.388770507,-0.713926592,-0.493395088,3.84,0
98661,-0.498061302,1.264454791,0.029767793,-0.879678441,1.196560427,-1.466767962,1.805960411,-0.856160694,1.036880566,-0.625438265,0.098626003,-3.312628206,0.333166438,2.06658019,-0.518265642,-0.865451465,0.429122527,-0.114528194,-0.167862512,-0.238341507,0.063275983,0.472424903,-0.455909209,-0.042875812,0.323061819,0.137426482,-0.559986884,-0.122562247,4.66,0
99584,0.018488732,1.011044016,0.46006605,-0.378527501,0.598865236,-1.080131448,0.97105343,-0.345215351,1.084622779,-0.810309549,0.206037102,-1.81009885,2.691301159,1.342078825,-1.254151221,-0.174458616,0.268006958,-0.603927147,-0.297671468,-0.001824725,-0.394346048,-0.673044575,0.081510926,0.006523211,-0.475951501,0.095602285,0.225288273,0.094209227,4.99,0
99739,-2.714160804,1.853146359,-0.258851255,0.035999284,-1.522433157,-0.568975323,-1.268741325,1.718788158,1.847798065,-0.988407749,-0.676063366,-1.734074047,1.974330816,2.210697911,-0.42291298,0.203475231,1.036114369,0.748205563,-0.276633091,-0.090030786,0.201687972,0.86037159,-0.222329783,-0.025291924,-0.053362112,-0.123696041,0.325640375,0.059050973,32.34,0
100223,-19.64185673,14.70633467,-22.80123769,12.11467184,-14.89811253,0.840777704,-28.01129291,-11.91963882,-8.9609217,-18.91324333,4.971248707,-12.68630752,-1.071443113,-7.38337004,-2.992430299,-8.58230865,-13.80656813,-6.000358798,1.422631613,3.834649048,-8.228874098,3.31817777,2.585212346,0.195008569,-1.19480304,0.03842294,-4.126746252,-0.645329219,2.28,1
100298,-22.34188889,15.53613332,-22.8652285,7.043373548,-14.18312919,-0.46314488,-28.21511205,-14.60779052,-9.481456334,-20.94919155,4.739582471,-11.92495469,-1.501411026,-3.836781466,-2.720328838,-8.880105672,-15.82513629,-6.750425224,-0.129188144,4.100019048,-9.110422576,4.15889482,1.412928445,0.382800674,0.447153953,-0.632816336,-4.380154259,-0.467862869,1,1
100440,-0.708847201,-0.846069715,1.706823961,-1.536571987,-0.595396952,-0.614362264,0.007226195,-0.387517932,0.856448396,-0.077458027,0.202747924,-3.539237976,1.93021513,0.601618801,-0.095654896,1.604309096,0.304780078,-0.491936944,-0.065693935,0.031902784,0.149658618,0.861675808,0.503878551,-0.02138119,-0.839386903,-0.434218846,-0.018237298,-0.060882759,114.39,0
100501,-6.985267486,5.151093569,-4.599337773,4.534478601,0.849053979,-0.210701203,-4.425229685,-5.134525156,0.069320573,-0.870997151,5.200815169,-7.80222779,0.033912418,-7.560131972,-1.014651935,-1.507929601,-3.410274568,0.107544007,-1.375517656,-1.246996319,5.453671853,-2.056177144,-0.280333721,0.120771473,0.569357721,0.145971466,0.300193469,1.779363852,0.76,1
100924,-23.98474665,16.69783169,-22.20987482,9.58496862,-16.23043879,2.596332658,-33.23932817,-21.56003945,-10.84252587,-19.83614885,3.223232703,-10.89513351,-1.523452403,0.116303256,-3.098805327,-7.606424575,-18.10826102,-7.511866158,-1.243285157,5.804550661,-12.61502286,5.774087269,2.75022145,0.5134111,-1.608803804,-0.459624388,-4.626126608,-0.334560721,1,1
101051,-1.465315756,-1.093376878,-0.059767848,1.064784635,11.0950886,-5.430971283,-9.378025171,-0.44645614,1.992109614,1.785921772,1.368584534,-1.471696588,-0.724758846,3.442421996,-0.957403225,-1.626129419,1.418214959,-1.417916828,-1.651766181,-1.457610214,1.160623288,-1.259696808,-15.98164919,-0.883669935,-3.536716232,-0.592964888,0.675524833,0.424849352,0.92,1
101313,-25.82598215,19.16723901,-25.39022931,11.12543471,-16.68264392,3.93369943,-37.06031146,-28.75979893,-11.12662352,-23.22825484,3.78597705,-10.52249401,-2.657496364,-3.792795436,-4.498944677,-6.557873102,-12.8672448,-5.804590475,-1.254465345,7.907378127,-16.92201578,5.703684008,3.510018841,0.054330227,-0.671983312,-0.209431359,-4.950021864,-0.448412771,2.28,1
101597,0.913116135,1.145381087,-4.602877933,2.091803374,-0.473223859,-2.085435833,-1.671244032,0.094396586,0.337798765,-4.431809632,4.87197986,-5.395221177,1.332502156,-4.603796692,-0.777313548,-2.571891561,-3.003615305,-0.225441388,0.252273565,0.508984748,0.401415741,-0.084933416,-0.197684434,-0.283271079,0.387597336,-0.553526986,0.516274457,0.270828187,147.87,1
102114,-28.25505289,21.46720299,-26.87133878,11.73743614,-17.99963029,6.065901352,-41.50679608,-38.98726274,-13.43406632,-24.40318497,3.40932262,-9.608267356,-3.076317968,0.240060358,-2.836676932,-6.594756992,-12.95753099,-5.61352195,-0.248828402,10.44071798,-21.45373628,8.361985192,4.909111121,0.098327945,-1.508739121,0.00871129,-5.407823639,-0.183811045,0,1
102318,-1.020631666,1.496959122,-4.490937118,1.836727058,0.627318468,-2.73556861,-1.546273642,0.459821576,-0.682741406,-4.363102193,4.28702088,-5.403768357,1.260262309,-3.087742907,-1.317488063,-3.537056284,-3.172027522,-0.529885085,1.01162645,0.443488532,0.773630966,0.860618181,-0.304666448,-0.155499583,0.412166291,-0.220079647,0.392337584,-0.020089487,22.04,1
102480,-1.929596927,4.066413278,-4.86518401,5.898602293,-0.552492585,-1.555962453,-3.833623441,0.679511649,-3.463765491,-6.683689229,7.021277748,-11.10249338,1.711755074,-10.44763294,-2.799076159,-6.26174085,-11.64715777,-3.451436142,-0.507536514,0.942488942,1.137211647,0.674245235,-0.531765489,-0.433409351,0.378658562,0.198107291,0.869694412,0.228047852,0,1
102489,-2.296987499,4.064043342,-5.957706345,4.680008064,-2.0809376,-1.46327216,-4.490846869,1.029246283,-1.593249251,-8.993810884,7.8644674,-10.64983965,1.826591016,-12.91363174,-0.766330315,-7.954097709,-7.8096351,-1.718511172,3.832985142,1.264953797,1.089084184,0.97539781,-0.625530334,-0.535180928,0.247435029,0.160399508,0.969581605,0.335041294,104,1
102542,-1.456876318,3.740305561,-7.404518446,7.440964036,-1.549877953,-1.661696862,-5.757213014,1.615011011,-2.194880726,-6.807135251,6.825793162,-10.39974912,1.83644884,-11.8728451,-3.642392598,-6.044103144,-9.750776387,-3.116372254,0.065317149,0.529557331,0.957897452,0.14533948,-0.044703901,-0.544961671,-0.757756536,-0.005352369,0.318152286,-0.323553623,2.28,1
102572,-28.70922925,22.05772899,-27.85581113,11.84501291,-18.98381258,6.474114627,-43.55724157,-41.04426092,-13.32015469,-24.58826244,3.481951803,-9.128341286,-3.008255478,0.796579962,-2.102298521,-5.660366441,-13.03278496,-5.392349174,-0.901040818,11.05900429,-22.79760391,8.316275439,5.466229954,0.02385423,-1.527144723,-0.145225187,-5.68233824,-0.439133675,0.01,1
102619,-2.488362885,4.359019108,-7.77640985,5.36402677,-1.823877232,-2.445140136,-4.964220921,1.48489016,-2.947898858,-7.175349722,7.343652109,-10.17899554,2.142150631,-8.983052168,-0.473746033,-8.143342262,-9.7856772,-3.086519505,3.379713336,0.792274684,1.32567239,1.021226205,-0.266476205,-0.370880445,0.365535186,0.081372024,0.184983041,-0.211582456,1,1
102622,-2.877176426,4.569648565,-9.553068767,4.441079354,-3.653961387,-1.877980853,-3.514353488,1.54760796,-2.50330397,-7.57563438,7.002135774,-9.959193994,2.122072061,-8.884871772,-1.644857478,-7.189926187,-10.44510503,-3.271907538,1.482277435,0.10561511,1.272896344,1.300268449,-0.003950134,-0.360847778,-0.597525998,-0.390901228,0.592196919,-0.241010153,346.94,1
102625,-4.221220789,2.871120581,-5.888715887,6.890952075,-3.40489435,-1.154393968,-7.73992801,2.851363301,-2.507568694,-5.110727642,5.350889884,-9.299807227,2.793140357,-6.106551925,-2.106947026,-6.250629215,-13.56632522,-4.192780197,0.510570182,-0.227881506,1.620591246,1.567947009,-0.57800746,-0.059044808,-1.829168819,-0.07242872,0.136734309,-0.599847542,7.59,1
102669,-5.60369028,5.222192708,-7.516829977,8.117724276,-2.756857953,-1.574564622,-6.33034325,2.998418881,-4.508166893,-7.334377084,7.188723965,-10.65518091,2.594679861,-10.24285908,-0.191158119,-5.50433407,-8.697777413,-1.934225362,1.958749932,0.227525995,1.242896206,0.428408392,-0.101183595,-0.520199121,-0.176937757,0.461449983,-0.106625181,-0.479661948,0,1
102671,-4.991757794,5.213339823,-9.111326298,8.431986352,-3.435515672,-1.827565102,-7.114302844,3.431206631,-3.87564287,-6.868508507,7.15062517,-10.26298404,2.733084936,-10.12752478,-0.262783621,-5.190271038,-8.65571104,-2.024443474,1.56047928,0.098132192,1.189422839,0.247858476,0.29444833,-0.548503502,-0.174616567,0.406702503,-0.402339273,-0.882885795,0,1
102676,-5.552122171,5.678133913,-9.77552798,8.416295394,-4.409843819,-1.506235355,-6.899838797,3.750442897,-3.879792558,-6.86416436,7.05106509,-10.13752919,2.815439815,-9.909168054,-0.262229551,-5.022557177,-8.522974872,-2.012939062,1.525732441,-0.064780137,1.128472231,0.228484047,0.286257667,-0.536294098,-0.104924889,0.420919229,-0.297556885,-0.946184387,119.74,1
103808,-4.517343753,2.500223904,-4.013927537,1.189451634,-2.486860636,-1.413475533,-4.245706623,1.265086948,1.16882779,-4.513906605,3.69471124,-6.110443233,-0.110521636,-4.184555281,-0.931034634,-1.614718326,-3.353180182,0.236762037,0.003896022,-1.05616226,1.326944222,0.102998961,0.508166904,-0.278017536,0.139721095,0.064610025,-0.972358289,0.351359561,2.27,1
104357,1.829977704,-0.557394681,-0.685677141,0.333435954,-0.10743255,0.415590522,-0.636437831,0.049130556,2.256881157,-0.35822904,1.300861392,-1.518481109,2.189116536,1.521164546,-0.379769537,0.658127757,-0.462085566,1.277055737,-0.073761332,0.009985035,0.128039243,0.529528977,0.012668467,0.05635282,-0.113859266,-0.307905526,-0.017656156,-0.035354472,100,0
106059,-3.765711179,-3.255628639,1.000246182,0.272045955,5.304975024,-3.388704727,-1.864986769,0.242079397,1.125373417,-1.51379636,0.107168534,-2.73413605,1.119989467,0.752761577,-0.858068274,0.308005547,1.17179554,0.153274012,-0.734449079,0.986914126,-0.155854554,-1.58188409,0.53730821,0.414685554,0.742593936,0.17838265,-0.237531874,0.145263509,1.29,0
106814,2.008491501,0.108635876,-1.851210701,0.684093499,0.49362482,-1.459291682,0.740757769,-0.645588444,1.611334932,-0.409621418,0.197256248,-1.987369873,1.697151453,2.057127191,-0.921836397,-0.98797967,0.674665796,-0.411710645,-0.131916365,-0.213477382,0.018325989,0.455896018,-0.102470937,-0.014180236,0.513821066,-0.109708051,-0.083295448,-0.072765996,50,0
108773,-2.804771362,3.374323542,-1.088020768,-1.038162706,0.296052963,-1.288278129,1.240378619,-0.652151426,4.189279064,4.063987269,0.589601547,-2.489630513,1.761434552,0.429949218,0.007239643,-1.008418055,-0.023674361,0.044729371,-0.657950078,1.910810341,-0.282735938,0.941058205,-0.01545313,-0.087714872,-0.152511861,-0.250294917,1.622186625,0.72496386,0.75,0
109167,1.964082523,-0.652141937,-1.921283919,-1.086540906,-0.240080497,-1.855312222,0.417603575,-0.570425866,3.031528883,-1.231600165,-0.009595904,-2.636012608,-0.257597998,2.308919418,-0.297327131,-1.303648741,0.9905198,-0.105634512,0.839075491,-0.195482321,-0.114701415,-0.061183286,-0.040443029,0.006391801,0.269557966,-0.17618511,-0.095140345,-0.066405346,99.9,0
109196,-0.572999632,0.958077166,2.409891103,0.011650031,-0.329985324,-0.60302012,0.352287718,-0.063249714,1.403511123,-1.341234159,0.469094919,-2.620809968,1.159666403,1.57107542,0.586325666,-0.292993185,0.579390718,0.464012762,0.381157707,-0.06869406,-0.240172808,-0.416324742,-0.219007702,0.3439623,0.217067078,-0.726121939,0.083472952,0.079423685,2.12,0
109297,0.745153217,2.809298874,-5.825406357,5.835566426,0.512319881,-0.615622343,-2.916575644,0.776710042,-1.87883185,-4.546935751,4.698795496,-8.507785707,0.718249309,-7.628710147,-2.249578483,-2.558668617,-5.304623663,-0.956938449,-0.585321852,0.402836754,0.28484071,-0.874383479,-0.083995045,-0.651441658,0.454593824,0.050375898,0.756952563,0.383868939,0,1
109298,-1.00061052,3.346850002,-5.534491171,6.835802039,-0.299803294,0.095951299,-2.440419274,1.286301196,-2.766438283,-4.458007701,4.696533392,-8.76211334,0.985826601,-7.320272022,-1.063840458,-3.371124711,-4.251157868,-0.4300573,1.804013339,1.189813792,0.439756764,-0.694099204,0.299660329,-0.657600628,0.101647559,0.430457439,0.82468545,0.326952273,186.13,1
109800,0.112977136,1.004464628,-0.273451351,-0.313971658,0.909887854,-0.788115876,0.743564134,-0.084514588,1.450236312,-1.16750713,0.099595559,-3.339586577,0.226246622,0.707592035,-0.775985999,0.297991705,1.24975323,0.130086128,-0.50776861,-0.115061817,-0.497713027,-1.108253984,0.139922882,0.470403288,-0.510675986,0.081194328,0.188694033,0.075405922,1.98,0
109852,1.977315026,0.205286111,-2.783113227,0.577676963,2.897843183,3.375796956,-0.389668628,0.739426888,1.482823148,-0.635217083,1.20411793,-2.336018957,1.320602519,0.770352576,-0.229409311,0.130388039,1.179675168,0.097035642,-0.715155507,-0.200683222,-0.462344951,-1.072572406,0.315542995,0.470331232,-0.052859176,-0.919103427,0.01803243,-0.027637082,9.99,0
110087,1.934946456,0.650677737,-0.286957049,3.987828091,0.316051835,-0.099449376,-0.021483158,-0.172327299,0.508730035,1.072955206,-0.427567391,-2.777649224,1.637140149,1.571080121,-1.445366818,0.908649625,-0.122016068,-0.104109917,-1.684021634,-0.344452124,-0.173601631,-0.190973582,0.219975571,-0.216596551,-0.136691886,-0.12995365,-0.050076835,-0.051081896,1,1
110547,-1.532810361,2.232751839,-5.923100075,3.386708412,-0.15344334,-1.419747681,-3.878576339,1.444655862,-1.465542142,-5.208334593,4.546301069,-7.761194032,1.159540322,-5.231611457,-0.171642119,-4.719829498,-4.847991961,-1.134328745,3.527738272,0.520839866,0.632504706,-0.070837951,-0.490291315,-0.359983126,0.050677533,1.095671329,0.471741402,-0.106667141,0.76,1
110552,-2.450366625,2.107728661,-5.14066304,1.411303574,-1.690779503,-0.736427203,-3.657946348,1.944905904,-0.788387529,-5.624677134,3.519642345,-7.221590004,1.201728023,-3.811428143,-1.701428022,-3.571408379,-7.311407291,-1.754354607,0.795448868,-0.130438203,0.800538093,0.364616671,0.233607612,-0.282077578,-0.320310973,0.492919989,0.35997645,-0.115471009,80.22,1
